reportdate,hospital,dphcategory,covidstatus,patientcount,hospitalreportingpct,data_loaded_at,data_as_of
2021/01/07,All SF Hospitals,ICU,COVID+,60,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/07,All SF Hospitals,Med/Surg,COVID+,182,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/08,All SF Hospitals,ICU,COVID+,59,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/08,All SF Hospitals,Med/Surg,COVID+,180,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/09,All SF Hospitals,ICU,COVID+,58,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/09,All SF Hospitals,Med/Surg,COVID+,195,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/10,All SF Hospitals,ICU,COVID+,57,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/10,All SF Hospitals,Med/Surg,COVID+,192,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/11,All SF Hospitals,ICU,COVID+,62,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/11,All SF Hospitals,Med/Surg,COVID+,194,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/12,All SF Hospitals,Med/Surg,COVID+,192,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/13,All SF Hospitals,ICU,COVID+,63,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/13,All SF Hospitals,Med/Surg,COVID+,178,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/14,All SF Hospitals,ICU,COVID+,62,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/14,All SF Hospitals,Med/Surg,COVID+,176,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/15,All SF Hospitals,ICU,COVID+,55,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/15,All SF Hospitals,Med/Surg,COVID+,183,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/16,All SF Hospitals,ICU,COVID+,57,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/16,All SF Hospitals,Med/Surg,COVID+,193,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/17,All SF Hospitals,Med/Surg,COVID+,184,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/18,All SF Hospitals,ICU,COVID+,62,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/18,All SF Hospitals,Med/Surg,COVID+,181,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/19,All SF Hospitals,ICU,COVID+,55,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/19,All SF Hospitals,Med/Surg,COVID+,174,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/20,All SF Hospitals,ICU,COVID+,53,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/20,All SF Hospitals,Med/Surg,COVID+,161,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/21,All SF Hospitals,ICU,COVID+,50,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/21,All SF Hospitals,Med/Surg,COVID+,142,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/22,All SF Hospitals,ICU,COVID+,55,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/22,All SF Hospitals,Med/Surg,COVID+,136,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/23,All SF Hospitals,ICU,COVID+,53,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/23,All SF Hospitals,Med/Surg,COVID+,138,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/24,All SF Hospitals,ICU,COVID+,53,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/24,All SF Hospitals,Med/Surg,COVID+,132,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/25,All SF Hospitals,ICU,COVID+,53,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/25,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/25,All SF Hospitals,Med/Surg,COVID+,122,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/25,All SF Hospitals,Med/Surg,PUI,3,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/26,All SF Hospitals,ICU,COVID+,52,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/26,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/26,All SF Hospitals,Med/Surg,COVID+,119,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/27,All SF Hospitals,ICU,COVID+,54,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/27,All SF Hospitals,Med/Surg,COVID+,118,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/28,All SF Hospitals,ICU,COVID+,47,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/28,All SF Hospitals,Med/Surg,COVID+,138,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/28,All SF Hospitals,Med/Surg,PUI,4,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/29,All SF Hospitals,ICU,COVID+,47,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/29,All SF Hospitals,Med/Surg,COVID+,130,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/30,All SF Hospitals,ICU,COVID+,47,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/30,All SF Hospitals,Med/Surg,COVID+,121,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/31,All SF Hospitals,ICU,COVID+,47,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/31,All SF Hospitals,Med/Surg,COVID+,125,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/01,All SF Hospitals,ICU,COVID+,43,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/01,All SF Hospitals,Med/Surg,COVID+,137,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/02,All SF Hospitals,ICU,COVID+,46,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/02,All SF Hospitals,Med/Surg,COVID+,123,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/03,All SF Hospitals,ICU,COVID+,47,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/03,All SF Hospitals,Med/Surg,COVID+,127,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/04,All SF Hospitals,ICU,COVID+,49,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/04,All SF Hospitals,Med/Surg,COVID+,126,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/05,All SF Hospitals,ICU,COVID+,43,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/05,All SF Hospitals,Med/Surg,COVID+,119,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/06,All SF Hospitals,ICU,COVID+,45,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/06,All SF Hospitals,Med/Surg,COVID+,111,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/07,All SF Hospitals,ICU,COVID+,43,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/07,All SF Hospitals,Med/Surg,COVID+,102,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/08,All SF Hospitals,ICU,COVID+,43,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/08,All SF Hospitals,Med/Surg,COVID+,105,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/09,All SF Hospitals,ICU,COVID+,39,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/10,All SF Hospitals,ICU,COVID+,32,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/11,All SF Hospitals,ICU,COVID+,32,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/12,All SF Hospitals,ICU,COVID+,35,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/12,All SF Hospitals,Med/Surg,COVID+,88,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/13,All SF Hospitals,ICU,COVID+,37,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/13,All SF Hospitals,Med/Surg,COVID+,81,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/14,All SF Hospitals,ICU,COVID+,35,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/14,All SF Hospitals,Med/Surg,COVID+,79,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/22,All SF Hospitals,Med/Surg,COVID+,65,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/23,All SF Hospitals,Med/Surg,COVID+,59,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/24,All SF Hospitals,ICU,COVID+,25,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/24,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/24,All SF Hospitals,Med/Surg,COVID+,67,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/25,All SF Hospitals,ICU,COVID+,21,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/26,All SF Hospitals,ICU,COVID+,22,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/26,All SF Hospitals,Med/Surg,COVID+,52,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/27,All SF Hospitals,ICU,COVID+,26,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/28,All SF Hospitals,ICU,COVID+,20,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/02/28,All SF Hospitals,Med/Surg,COVID+,52,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/01,All SF Hospitals,ICU,COVID+,20,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/01,All SF Hospitals,Med/Surg,COVID+,52,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/02,All SF Hospitals,ICU,COVID+,17,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/02,All SF Hospitals,Med/Surg,COVID+,43,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/03,All SF Hospitals,ICU,COVID+,15,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/03,All SF Hospitals,Med/Surg,COVID+,34,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/04,All SF Hospitals,ICU,COVID+,12,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/04,All SF Hospitals,Med/Surg,COVID+,38,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/08,All SF Hospitals,ICU,COVID+,15,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/09,All SF Hospitals,ICU,COVID+,16,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/10,All SF Hospitals,ICU,COVID+,17,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/10,All SF Hospitals,Med/Surg,COVID+,21,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/11,All SF Hospitals,ICU,COVID+,16,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/11,All SF Hospitals,Med/Surg,COVID+,23,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/12,All SF Hospitals,ICU,COVID+,16,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/13,All SF Hospitals,ICU,COVID+,15,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/13,All SF Hospitals,Med/Surg,COVID+,27,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/14,All SF Hospitals,ICU,COVID+,14,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/14,All SF Hospitals,Med/Surg,COVID+,27,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/15,All SF Hospitals,ICU,COVID+,11,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/16,All SF Hospitals,ICU,COVID+,12,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/16,All SF Hospitals,Med/Surg,COVID+,23,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/17,All SF Hospitals,ICU,COVID+,14,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/17,All SF Hospitals,Med/Surg,COVID+,26,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/18,All SF Hospitals,ICU,COVID+,14,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/18,All SF Hospitals,Med/Surg,COVID+,27,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/19,All SF Hospitals,ICU,COVID+,14,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/19,All SF Hospitals,Med/Surg,COVID+,27,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/20,All SF Hospitals,ICU,COVID+,11,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/20,All SF Hospitals,Med/Surg,COVID+,28,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/21,All SF Hospitals,Med/Surg,COVID+,27,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/22,All SF Hospitals,Med/Surg,COVID+,27,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/04/12,All SF Hospitals,Med/Surg,COVID+,15,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2020/05/17,All SF Hospitals,ICU,COVID+,19,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2023/05/02,All SF Hospitals,Med/Surg,COVID+,42,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2023/02/08,All SF Hospitals,Med/Surg,PUI,9,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2023/02/27,All SF Hospitals,Med/Surg,PUI,13,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2023/04/06,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2023/04/25,All SF Hospitals,Med/Surg,PUI,9,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/01/13,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/11,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/06/12,All SF Hospitals,Med/Surg,COVID+,73,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/04/22,All SF Hospitals,Med/Surg,PUI,11,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/08/28,All SF Hospitals,ICU,COVID+,12,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/09/09,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/08/05,All SF Hospitals,Med/Surg,COVID+,66,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/05/14,All SF Hospitals,Med/Surg,PUI,1,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/09/21,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2023/06/21,All SF Hospitals,Med/Surg,COVID+,34,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2020/11/05,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/08/24,All SF Hospitals,Med/Surg,COVID+,75,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/09/12,All SF Hospitals,Med/Surg,COVID+,59,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/10/16,All SF Hospitals,Med/Surg,COVID+,35,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/06/21,All SF Hospitals,Med/Surg,PUI,7,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/11/05,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2020/06/29,All SF Hospitals,ICU,PUI,5,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/08/14,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/05/06,All SF Hospitals,Med/Surg,COVID+,10,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/08/27,All SF Hospitals,Med/Surg,COVID+,55,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2023/02/22,All SF Hospitals,Med/Surg,COVID+,82,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/08/10,All SF Hospitals,Med/Surg,PUI,9,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2023/03/14,All SF Hospitals,ICU,COVID+,10,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/03/04,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/05/09,All SF Hospitals,Med/Surg,COVID+,13,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/05/28,All SF Hospitals,Med/Surg,COVID+,11,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/06/16,All SF Hospitals,Med/Surg,COVID+,13,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/07/05,All SF Hospitals,Med/Surg,COVID+,9,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/10/09,All SF Hospitals,Med/Surg,COVID+,32,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/12/05,All SF Hospitals,Med/Surg,COVID+,92,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/07/25,All SF Hospitals,ICU,COVID+,22,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/05/03,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/04/21,All SF Hospitals,ICU,COVID+,4,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/05/10,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/06/01,All SF Hospitals,ICU,COVID+,13,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2022/06/20,All SF Hospitals,ICU,COVID+,15,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2021/04/17,All SF Hospitals,Med/Surg,COVID+,18,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2023/01/15,All SF Hospitals,Med/Surg,COVID+,72,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2020/09/13,All SF Hospitals,ICU,COVID+,21,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2020/11/09,All SF Hospitals,ICU,COVID+,8,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2023/10/23,All SF Hospitals,ICU,COVID+,9,1,01/04/2024 05:30:04 PM,01/04/2024 04:00:06 PM
2023/12/19,All SF Hospitals,ICU,COVID+,4,0.928571,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2020/08/18,All SF Hospitals,ICU,PUI,2,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2020/11/19,All SF Hospitals,ICU,COVID+,10,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/05/13,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/07/09,All SF Hospitals,ICU,COVID+,18,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/08/20,All SF Hospitals,Med/Surg,COVID+,83,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2020/09/01,All SF Hospitals,ICU,COVID+,21,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2023/12/20,All SF Hospitals,Med/Surg,COVID+,49,0.928571,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2020/10/21,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/02/11,All SF Hospitals,ICU,COVID+,41,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2023/11/30,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/11/07,All SF Hospitals,Med/Surg,COVID+,45,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2023/12/30,All SF Hospitals,Med/Surg,COVID+,47,0.714285,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2023/10/11,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2023/11/20,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/09/18,All SF Hospitals,Med/Surg,COVID+,38,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/07/19,All SF Hospitals,Med/Surg,PUI,8,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/06/21,All SF Hospitals,Med/Surg,PUI,6,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/12/04,All SF Hospitals,ICU,COVID+,6,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/12/19,All SF Hospitals,Med/Surg,COVID+,27,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/08/01,All SF Hospitals,Med/Surg,PUI,12,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/10/16,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/10/17,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/07/04,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2020/04/24,All SF Hospitals,Med/Surg,COVID+,48,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2020/11/01,All SF Hospitals,Med/Surg,PUI,1,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2023/01/29,All SF Hospitals,Med/Surg,PUI,10,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/09/08,All SF Hospitals,Med/Surg,PUI,5,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2023/04/28,All SF Hospitals,Med/Surg,PUI,3,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/03/21,All SF Hospitals,ICU,COVID+,8,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2020/10/07,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/05/29,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/02/16,All SF Hospitals,Med/Surg,COVID+,76,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/06/29,All SF Hospitals,ICU,COVID+,19,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/08/06,All SF Hospitals,ICU,COVID+,18,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2020/12/15,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/04/26,All SF Hospitals,ICU,PUI,0,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/02/10,All SF Hospitals,Med/Surg,COVID+,90,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/09/26,All SF Hospitals,ICU,COVID+,7,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/09/03,All SF Hospitals,Med/Surg,COVID+,59,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2023/04/03,All SF Hospitals,Med/Surg,COVID+,39,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/10/12,All SF Hospitals,ICU,COVID+,16,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/11/11,All SF Hospitals,Med/Surg,COVID+,17,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2023/01/03,All SF Hospitals,Med/Surg,COVID+,78,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2020/10/06,All SF Hospitals,Med/Surg,PUI,7,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/05/21,All SF Hospitals,Med/Surg,PUI,3,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/11/21,All SF Hospitals,Med/Surg,PUI,15,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2020/04/18,All SF Hospitals,ICU,COVID+,27,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2023/07/21,All SF Hospitals,ICU,COVID+,3,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2020/09/16,All SF Hospitals,ICU,PUI,4,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/11/01,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2022/12/24,All SF Hospitals,Med/Surg,COVID+,87,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/05/22,All SF Hospitals,ICU,PUI,1,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2021/06/03,All SF Hospitals,Med/Surg,COVID+,4,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
2023/03/23,All SF Hospitals,Med/Surg,COVID+,49,1,01/04/2024 05:30:05 PM,01/04/2024 04:00:06 PM
